Uniprot ID,Gene Name,Name,Biomolecular condensate count,Synthetic condensate count,Species
Q80XG9,Lrrtm4,"Leucine-rich repeat transmembrane neuronal protein 4",1,0,Mus musculus
F4I116,At1g09620,"Leucine--tRNA ligase, cytoplasmic",1,0,Arabidopsis thaliana
Q9P2J5,LARS1,"Leucine--tRNA ligase, cytoplasmic",2,0,Homo sapiens
F4J9G6,LETM1,"Leucine zipper-EF-hand-containing transmembrane protein 1",1,0,Arabidopsis thaliana
Q86V48,LUZP1,"Leucine zipper protein 1",2,0,Homo sapiens
P60853,Lzts1,"Leucine zipper putative tumor suppressor 1",1,0,Mus musculus
Q9BRK4,LZTS2,"Leucine zipper putative tumor suppressor 2",1,0,Homo sapiens
Q91YU6,Lzts2,"Leucine zipper putative tumor suppressor 2",1,0,Mus musculus
O60299,LZTS3,"Leucine zipper putative tumor suppressor 3",1,0,Homo sapiens
A2AHG0,Lzts3,"Leucine zipper putative tumor suppressor 3",1,0,Mus musculus
Q6AX83,lars1.L,"Leucyl-tRNA synthetase",1,0,Xenopus laevis
A0A0G2JNN3,LENG8,"Leukocyte receptor cluster member 8",1,0,Homo sapiens
Q6IP81,lta4h.L,"Leukotriene A(4) hydrolase",1,0,Xenopus laevis
Q9UNZ5,C19orf53,"Leydig cell tumor 10 kDa protein homolog",1,0,Homo sapiens
Q9SU56,GLDH,"L-galactono-1,4-lactone dehydrogenase, mitochondrial",1,0,Arabidopsis thaliana
Q5T3J3,LRIF1,"Ligand-dependent nuclear receptor-interacting factor 1",1,0,Homo sapiens
Q9UPQ0,LIMCH1,"LIM and calponin homology domains-containing protein 1",2,0,Homo sapiens
Q14847,LASP1,"LIM and SH3 domain protein 1",3,0,Homo sapiens
Q61792,Lasp1,"LIM and SH3 domain protein 1",1,0,Mus musculus
Q13449,LSAMP,"Limbic system-associated membrane protein",1,0,Homo sapiens
Q8BLK3,Lsamp,"Limbic system-associated membrane protein",1,0,Mus musculus
Q9UHB6,LIMA1,"LIM domain and actin-binding protein 1",3,0,Homo sapiens
Q96IF1,AJUBA,"LIM domain-containing protein ajuba",1,0,Homo sapiens
Q9VY77,jub,"LIM domain-containing protein jub",1,0,Drosophila melanogaster
P53667,LIMK1,"LIM domain kinase 1",1,0,Homo sapiens
P53671,LIMK2,"LIM domain kinase 2",1,0,Homo sapiens
E9PYF4,Lmo7,"LIM domain only 7",1,0,Mus musculus
Q8WWI1,LMO7,"LIM domain only protein 7",1,0,Homo sapiens
P61968,LMO4,"LIM domain transcription factor LMO4",1,0,Homo sapiens
Q9UN81,L1RE1,"LINE-1 retrotransposable element ORF1 protein",1,0,Homo sapiens
Q5T7N2,L1TD1,"LINE-1 type transposase domain-containing protein 1",2,0,Homo sapiens
O43561,LAT,"Linker for activation of T-cells family member 1",2,0,Homo sapiens
Q1KMU2,h1-3.L,"Linker histone H1A variant",1,0,Xenopus laevis
P11182,DBT,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",1,0,Homo sapiens
Q93052,LPP,"Lipoma-preferred partner",2,0,Homo sapiens
P38418,LOX2,"Lipoxygenase 2, chloroplastic",1,0,Arabidopsis thaliana
Q21049,syd-2,"Liprin-alpha",1,0,Caenorhabditis elegans
Q13136,PPFIA1,"Liprin-alpha-1",1,0,Homo sapiens
Q8BSS9,Ppfia2,"Liprin-alpha-2",1,0,Mus musculus
O75334,PPFIA2,"Liprin-alpha-2",1,0,Homo sapiens
O75145,PPFIA3,"Liprin-alpha-3",1,0,Homo sapiens
P60469,Ppfia3,"Liprin-alpha-3",1,0,Mus musculus
O75335,PPFIA4,"Liprin-alpha-4",1,0,Homo sapiens
Q86W92,PPFIBP1,"Liprin-beta-1",1,0,Homo sapiens
Q9NDC9,lis-1,"Lissencephaly-1 homolog",1,0,Caenorhabditis elegans
Q9Y2F5,ICE1,"Little elongation complex subunit 1",1,0,Homo sapiens
Q9VGI4,Lk6,"Lk6 kinase, isoform A",1,0,Drosophila melanogaster
P90613,n/a,"L-lactate dehydrogenase",1,0,Toxoplasma gondii
A0A1L8GQX2,ldhb.S,"L-lactate dehydrogenase",1,0,Xenopus laevis
P04642,Ldha,"L-lactate dehydrogenase A chain",1,0,Rattus norvegicus
P00338,LDHA,"L-lactate dehydrogenase A chain",4,0,Homo sapiens
P06151,Ldha,"L-lactate dehydrogenase A chain",1,0,Mus musculus
P07195,LDHB,"L-lactate dehydrogenase B chain",3,0,Homo sapiens
P16125,Ldhb,"L-lactate dehydrogenase B chain",1,0,Mus musculus
P00342,Ldhc,"L-lactate dehydrogenase C chain",1,0,Mus musculus
Q93ZN9,DAP,"LL-diaminopimelate aminotransferase, chloroplastic",1,0,Arabidopsis thaliana
B1H1N8,vat1.S,"LOC100036826 protein",1,0,Xenopus laevis
A1L2Q5,gpx4.L,"LOC100036920 protein",1,0,Xenopus laevis
A1L2T4,dnajb11.L,"LOC100036945 protein",1,0,Xenopus laevis
A1L3J7,ganab.L,"LOC100037025 protein",1,0,Xenopus laevis
A2VD69,LOC100037176,"LOC100037176 protein",1,0,Xenopus laevis
A5D8M8,nqo1.L,"LOC100049751 protein",1,0,Xenopus laevis
A8WH45,nipsnap1.L,"LOC100127251 protein",1,0,Xenopus laevis
A9ULW5,acot13.S,"LOC100137631 protein",1,0,Xenopus laevis
B1H1V8,fam162a.L,"LOC100158316 protein",1,0,Xenopus laevis
Q08AX8,hmga2.S,"LOC100158391 protein",1,0,Xenopus laevis
B1WBD5,caprin2.L,"LOC100158434 protein",1,0,Xenopus laevis
B2GTX0,a2m.S,"LOC100158443 protein",1,0,Xenopus laevis
Q7ZYU2,hnrnpa0.L,"LOC398455 protein",1,0,Xenopus laevis
Q6I803,s100a11.L,"LOC443554 protein",1,0,Xenopus laevis
Q4QR35,ube2l3.L,"LOC446231 protein",1,0,Xenopus laevis
Q642P7,alb.S,"LOC448844 protein",1,0,Xenopus laevis
Q641S0,ndufa4.S,"LOC494634 protein",1,0,Xenopus laevis
Q63ZK6,pfdn5.S,"LOC494823 protein",1,0,Xenopus laevis
Q5XHF0,snrpb2.L,"LOC495019 protein",1,0,Xenopus laevis
Q5XGU0,krt17.L,"LOC495266 protein",1,0,Xenopus laevis
Q5U5C7,pdcd5.S,"LOC495300 protein",1,0,Xenopus laevis
Q5U566,txn.L,"LOC495354 protein",1,0,Xenopus laevis
Q5U556,mrpl12.L,"LOC495364 protein",1,0,Xenopus laevis
Q5U511,vapb.S,"LOC495400 protein",1,0,Xenopus laevis
Q3B8L6,cpne3.L,"LOC495505 protein",1,0,Xenopus laevis
Q5U275,LOC495666,"LOC495666 protein",1,0,Xenopus laevis
Q5PQ49,mgst3.L,"LOC495981 protein",1,0,Xenopus laevis
Q5M993,glrx3.S,"LOC496161 protein",1,0,Xenopus laevis
Q0P3R7,eif2b4.L,"LOC496301 protein",1,0,Xenopus laevis
Q5HZM2,sgta.L,"LOC496358 protein",1,0,Xenopus laevis
Q6DEC7,nup50.L,"LOC503671 protein",1,0,Xenopus laevis
B1WBA6,eif4g1.S,"LOC733162 protein",1,0,Xenopus laevis
Q05AV8,echs1.L,"LOC733431 protein",1,0,Xenopus laevis
Q1XCD9,hmgb3.S,"LOC734200 protein",1,0,Xenopus laevis
Q9ZG88,podJ,"Localization factor PodJL",1,0,Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
Q8LPS1,LACS6,"Long chain acyl-CoA synthetase 6, peroxisomal",1,0,Arabidopsis thaliana
Q8LKS5,LACS7,"Long chain acyl-CoA synthetase 7, peroxisomal",1,0,Arabidopsis thaliana
P41216,Acsl1,"Long-chain-fatty-acid--CoA ligase 1",1,0,Mus musculus
Q9CZW4,Acsl3,"Long-chain-fatty-acid--CoA ligase 3",1,0,Mus musculus
O95573,ACSL3,"Long-chain-fatty-acid--CoA ligase 3",1,0,Homo sapiens
O60488,ACSL4,"Long-chain-fatty-acid--CoA ligase 4",1,0,Homo sapiens
P47912,FAA4,"Long-chain-fatty-acid--CoA ligase 4",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9UKU0,ACSL6,"Long-chain-fatty-acid--CoA ligase 6",1,0,Homo sapiens
Q91WC3,Acsl6,"Long-chain-fatty-acid--CoA ligase 6",1,0,Mus musculus
Q60714,Slc27a1,"Long-chain fatty acid transport protein 1",1,0,Mus musculus
Q6PCB7,SLC27A1,"Long-chain fatty acid transport protein 1",1,0,Homo sapiens
Q91VE0,Slc27a4,"Long-chain fatty acid transport protein 4",1,0,Mus musculus
Q6P1M0,SLC27A4,"Long-chain fatty acid transport protein 4",1,0,Homo sapiens
Q6DDM7,acadl.L,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",1,0,Xenopus laevis
P0A9M0,lon,"Lon protease",1,0,Escherichia coli (strain K12)
P93655,LON1,"Lon protease homolog 1, mitochondrial",1,0,Arabidopsis thaliana
P36776,LONP1,"Lon protease homolog, mitochondrial",4,0,Homo sapiens
A8IT08,CCP1,"Low-CO2-inducible chloroplast envelope protein",1,0,Chlamydomonas reinhardtii
O81648,Lci2,"Low CO2-inducible protein",1,0,Chlamydomonas reinhardtii
A8J0B1,LCI9,"Low-CO2-inducible protein",1,0,Chlamydomonas reinhardtii
Q5SW96,LDLRAP1,"Low density lipoprotein receptor adapter protein 1",1,0,Homo sapiens
Q5W9T2,Lhl3,"Low molecular mass early light-induced protein",1,0,Chlamydomonas reinhardtii
Q5PQ02,acp1.L,"Low molecular weight cytosolic acid phosphatase",1,0,Xenopus laevis
P24666,ACP1,"Low molecular weight phosphotyrosine protein phosphatase",2,0,Homo sapiens
Q5U127,DCP2,"LP11827p",2,0,Drosophila melanogaster
Q5BI67,Sec16,"LP14866p",1,0,Drosophila melanogaster
A1Z8C4,Lsm10,"Lsm10",1,0,Drosophila melanogaster
O95232,LUC7L3,"Luc7-like protein 3",2,0,Homo sapiens
A0A1I9LRM4,UNE6,"LUC7 related protein",1,0,Arabidopsis thaliana
P05455,SSB,"Lupus La protein",1,0,Homo sapiens
P0DP60,Lynx1,"Ly-6/neurotoxin-like protein 1",1,0,Mus musculus
P0DP58,LYNX1,"Ly-6/neurotoxin-like protein 1",1,0,Homo sapiens
P18627,LAG3,"Lymphocyte activation gene 3 protein",2,0,Homo sapiens
O94772,LY6H,"Lymphocyte antigen 6H",1,0,Homo sapiens
Q9WUC3,Ly6h,"Lymphocyte antigen 6H",1,0,Mus musculus
Q13094,LCP2,"Lymphocyte cytosolic protein 2",1,2,Homo sapiens
P33241,LSP1,"Lymphocyte-specific protein 1",2,0,Homo sapiens
Q9UJU2,LEF1,"Lymphoid enhancer-binding factor 1",1,0,Homo sapiens
Q96KB5,PBK,"Lymphokine-activated killer T-cell-originated protein kinase",1,0,Homo sapiens
Q1ED39,KNOP1,"Lysine-rich nucleolar protein 1",1,0,Homo sapiens
O43328,KNOP1,"Lysine-rich nucleolar protein 1",1,0,Homo sapiens
Q9Y2K7,KDM2A,"Lysine-specific demethylase 2A",1,1,Homo sapiens
Q8NHM5,KDM2B,"Lysine-specific demethylase 2B",1,0,Homo sapiens
Q9Y4C1,KDM3A,"Lysine-specific demethylase 3A",1,0,Homo sapiens
Q9BW93,KDM3B,"Lysine-specific demethylase 3B",1,0,Homo sapiens
Q7LBC6,KDM3B,"Lysine-specific demethylase 3B",2,0,Homo sapiens
O94953,KDM4B,"Lysine-specific demethylase 4B",0,1,Homo sapiens
P29375,KDM5A,"Lysine-specific demethylase 5A",1,0,Homo sapiens
O15550,KDM6A,"Lysine-specific demethylase 6A",1,0,Homo sapiens
O15054,KDM6B,"Lysine-specific demethylase 6B",1,0,Homo sapiens
Q6ZMT4,KDM7A,"Lysine-specific demethylase 7A",1,0,Homo sapiens
O75151,PHF2,"Lysine-specific demethylase PHF2",1,0,Homo sapiens
O60341,KDM1A,"Lysine-specific histone demethylase 1A",2,0,Homo sapiens
Q15046,KARS1,"Lysine--tRNA ligase",4,0,Homo sapiens
A0A1L8GF86,kars1.S,"Lysine--tRNA ligase",1,0,Xenopus laevis
Q99MN1,Kars1,"Lysine--tRNA ligase",1,0,Mus musculus
Q9ZPI1,At3g11710,"Lysine--tRNA ligase, cytoplasmic",1,0,Arabidopsis thaliana
Q9D0E3,Lysmd1,"LysM and putative peptidoglycan-binding domain-containing protein 1",1,0,Mus musculus
Q06508,LOA1,"Lysophosphatidic acid:oleoyl-CoA acyltransferase 1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q99LR1,Abhd12,"Lysophosphatidylserine lipase ABHD12",1,0,Mus musculus
Q9CAN8,LPCAT2,"Lysophospholipid acyltransferase 2",1,0,Arabidopsis thaliana
Q6NVG1,Lpcat4,"Lysophospholipid acyltransferase LPCAT4",1,0,Mus musculus
Q99698,LYST,"Lysosomal-trafficking regulator",1,0,Homo sapiens
P11438,Lamp1,"Lysosome-associated membrane glycoprotein 1",1,0,Mus musculus
P14562,Lamp1,"Lysosome-associated membrane glycoprotein 1",1,0,Rattus norvegicus
A0A0H3C9Y4,spmX,"Lysozyme",1,0,Caulobacter vibrioides (strain NA1000 / CB15N)
P00698,LYZ,"Lysozyme C",0,2,Gallus gallus
P61626,LYZ,"Lysozyme C",1,0,Homo sapiens
A8E1F6,M25,"M25 protein",0,0,Murid herpesvirus 1 (strain K181)
Q9CYC6,Dcp2,"m7GpppN-mRNA hydrolase",1,0,Mus musculus
Q8IU60,DCP2,"m7GpppN-mRNA hydrolase",2,0,Homo sapiens
P53550,DCP2,"m7GpppN-mRNA hydrolase",2,1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
O62255,dcap-2,"m7GpppN-mRNA hydrolase dcap-2",2,0,Caenorhabditis elegans
Q96C86,DCPS,"m7GpppX diphosphatase",1,0,Homo sapiens
Q06151,DCS1,"m7GpppX diphosphatase",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
D3KYQ3,NUP2,"Macronuclear nucleoporin MacNup98A",1,0,Tetrahymena thermophila
P40121,CAPG,"Macrophage-capping protein",3,0,Homo sapiens
P07333,CSF1R,"Macrophage colony-stimulating factor 1 receptor",1,0,Homo sapiens
Q9FXB5,At1g56660,"MAEBL domain protein",1,0,Arabidopsis thaliana
Q8WZ33,MAFIP,"MaFF-interacting protein",1,0,Homo sapiens
Q5H907,MAGED2,"MAGE family member D2",1,0,Homo sapiens
P54115,ALD6,"Magnesium-activated aldehyde dehydrogenase, cytosolic",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q5XF33,CHLI2,"Magnesium-chelatase subunit ChlI-2, chloroplastic",1,0,Arabidopsis thaliana
Q9M591,CRD1,"Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase, chloroplastic",1,0,Arabidopsis thaliana
Q14168,MPP2,"MAGUK p55 subfamily member 2",1,0,Homo sapiens
Q9WV34,Mpp2,"MAGUK p55 subfamily member 2",1,0,Mus musculus
O88910,Mpp3,"MAGUK p55 subfamily member 3",1,0,Mus musculus
Q9NZW5,MPP6,"MAGUK p55 subfamily member 6",1,0,Homo sapiens
Q9JLB0,Mpp6,"MAGUK p55 subfamily member 6",1,0,Mus musculus
Q5T2T1,MPP7,"MAGUK p55 subfamily member 7",1,0,Homo sapiens
Q6DKB1,park7.S,"Maillard deglycase",1,0,Xenopus laevis
Q8GJM6,mcdB,"Maintenance of carboxysome distribution protein B",1,0,Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805)
O94360,mob1,"Maintenance of ploidy protein mob1",1,0,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
A6YIY0,MaSp2,"Major ampullate spidroin 2",1,0,Latrodectus hesperus
P07199,CENPB,"Major centromere autoantigen B",2,0,Homo sapiens
Q6NLR2,At1g64650,"Major facilitator superfamily protein",1,0,Arabidopsis thaliana
P04156,PRNP,"Major prion protein",1,2,Homo sapiens
Q14764,MVP,"Major vault protein",4,0,Homo sapiens
P90493,ICP4,"Major viral transcription factor ICP4 homolog",1,0,Human herpesvirus 2 (strain HG52)
Q6B4U5,mdh2.L,"Malate dehydrogenase",1,0,Xenopus laevis
P93819,MDH1,"Malate dehydrogenase 1, cytoplasmic",1,0,Arabidopsis thaliana
Q9ZP06,At1g53240,"Malate dehydrogenase 1, mitochondrial",1,0,Arabidopsis thaliana
O82399,PMDH1,"Malate dehydrogenase 1, peroxisomal",1,0,Arabidopsis thaliana
P57106,MDH2,"Malate dehydrogenase 2, cytoplasmic",1,0,Arabidopsis thaliana
Q9ZP05,PMDH2,"Malate dehydrogenase 2, peroxisomal",1,0,Arabidopsis thaliana
Q9SN86,At3g47520,"Malate dehydrogenase, chloroplastic",1,0,Arabidopsis thaliana
P40925,MDH1,"Malate dehydrogenase, cytoplasmic",1,0,Homo sapiens
P14152,Mdh1,"Malate dehydrogenase, cytoplasmic",1,0,Mus musculus
P08249,Mdh2,"Malate dehydrogenase, mitochondrial",1,0,Mus musculus
P40926,MDH2,"Malate dehydrogenase, mitochondrial",2,0,Homo sapiens
Q8H1E2,At5g58330,"Malate dehydrogenase [NADP], chloroplastic",1,0,Arabidopsis thaliana
Q6ZQI3,Mlec,"Malectin",1,0,Mus musculus
Q9Y4C4,MFHAS1,"Malignant fibrous histiocytoma-amplified sequence 1",1,0,Homo sapiens
Q9ULC4,MCTS1,"Malignant T-cell-amplified sequence 1",2,0,Homo sapiens
P0AEX9,malE,"Maltose/maltodextrin-binding periplasmic protein",0,2,Escherichia coli (strain K12)
O44490,elks-1,"Mammalian ELKS/CAST/ERC/Rab6 interacting protein homolog",1,0,Caenorhabditis elegans
Q99M71,Epdr1,"Mammalian ependymin-related protein 1",1,0,Mus musculus
O22287,CYT1,"Mannose-1-phosphate guanylyltransferase 1",1,0,Arabidopsis thaliana
Q13724,MOGS,"Mannosyl-oligosaccharide glucosidase",1,0,Homo sapiens
Q80UM7,Mogs,"Mannosyl-oligosaccharide glucosidase",1,0,Mus musculus
Q14BB9,Map6d1,"MAP6 domain-containing protein 1",1,0,Mus musculus
Q9H9H5,MAP6D1,"MAP6 domain-containing protein 1",1,0,Homo sapiens
Q3KQU3,MAP7D1,"MAP7 domain-containing protein 1",1,0,Homo sapiens
A2AJI0,Map7d1,"MAP7 domain-containing protein 1",1,0,Mus musculus
A2AG50,Map7d2,"MAP7 domain-containing protein 2",1,0,Mus musculus
Q8IWC1,MAP7D3,"MAP7 domain-containing protein 3",1,0,Homo sapiens
Q8IW41,MAPKAPK5,"MAP kinase-activated protein kinase 5",1,0,Homo sapiens
Q8WXG6,MADD,"MAP kinase-activating death domain protein",1,0,Homo sapiens
Q9BUB5,MKNK1,"MAP kinase-interacting serine/threonine-protein kinase 1",1,0,Homo sapiens
P08018,PBS2,"MAP kinase kinase PBS2",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
I3L2L5,MCRIP1,"Mapk-regulated corepressor-interacting protein 1",1,0,Homo sapiens
C9JLW8,MCRIP1,"Mapk-regulated corepressor-interacting protein 1",2,0,Homo sapiens
Q9BUT9,MCRIP2,"MAPK regulated corepressor interacting protein 2",2,0,Homo sapiens
Q03141,Mark3,"MAP/microtubule affinity-regulating kinase 3",1,0,Mus musculus
Q96L34,MARK4,"MAP/microtubule affinity-regulating kinase 4",1,0,Homo sapiens
Q8CIP4,Mark4,"MAP/microtubule affinity-regulating kinase 4",1,0,Mus musculus
P49006,MARCKSL1,"MARCKS-related protein",1,0,Homo sapiens
E1BPD7,MKI67,"Marker of proliferation Ki-67",1,0,Bos taurus
Q7TQJ1,Marveld1,"MARVEL domain-containing protein 1",1,0,Mus musculus
Q92585,MAML1,"Mastermind-like protein 1",1,0,Homo sapiens
Q8IZL2,MAML2,"Mastermind-like protein 2",1,0,Homo sapiens
Q96JK9,MAML3,"Mastermind-like protein 3",1,0,Homo sapiens
P05532,Kit,"Mast/stem cell growth factor receptor Kit",1,0,Mus musculus
P10721,KIT,"Mast/stem cell growth factor receptor Kit",1,0,Homo sapiens
P25158,osk,"Maternal effect protein oskar",1,1,Drosophila melanogaster
P25159,stau,"Maternal effect protein staufen",3,0,Drosophila melanogaster
P28750,exu,"Maternal protein exuperantia",1,0,Drosophila melanogaster
O89029,Matn4,"Matrilin-4",1,0,Mus musculus
Q8K310,Matr3,"Matrin-3",1,0,Mus musculus
P43243,MATR3,"Matrin-3",4,1,Homo sapiens
A8MXP9,MATR3,"Matrin-3",1,0,Homo sapiens
P50281,MMP14,"Matrix metalloproteinase-14",1,0,Homo sapiens
P40090,SCC4,"MAU2 chromatid cohesion factor homolog",0,1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9BW11,MXD3,"Max dimerization protein 3",1,0,Homo sapiens
X5DSL3,mCherry,"MCherry fluorescent protein",0,2,Anaplasma marginale
Q9JI70,Mkks,"McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin",1,0,Mus musculus
Q9NPJ1,MKKS,"McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin",1,0,Homo sapiens
F4KF27,At5g64680,"Mediator-associated protein 2",1,0,Arabidopsis thaliana
Q14676,MDC1,"Mediator of DNA damage checkpoint protein 1",1,0,Homo sapiens
Q15648,MED1,"Mediator of RNA polymerase II transcription subunit 1",5,14,Homo sapiens
Q925J9,Med1,"Mediator of RNA polymerase II transcription subunit 1",1,1,Mus musculus
Q9BTT4,MED10,"Mediator of RNA polymerase II transcription subunit 10",1,0,Homo sapiens
O60244,MED14,"Mediator of RNA polymerase II transcription subunit 14",1,0,Homo sapiens
P19659,GAL11,"Mediator of RNA polymerase II transcription subunit 15",1,2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9Y2X0,MED16,"Mediator of RNA polymerase II transcription subunit 16",1,0,Homo sapiens
Q8C1S0,Med19,"Mediator of RNA polymerase II transcription subunit 19",1,1,Mus musculus
Q13503,MED21,"Mediator of RNA polymerase II transcription subunit 21",1,0,Homo sapiens
Q5JWT2,MED23,"Mediator of RNA polymerase II transcription subunit 23",1,0,Homo sapiens
Q9ULK4,MED23,"Mediator of RNA polymerase II transcription subunit 23",1,0,Homo sapiens
O95402,MED26,"Mediator of RNA polymerase II transcription subunit 26",2,0,Homo sapiens
P40356,PGD1,"Mediator of RNA polymerase II transcription subunit 3",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9NPJ6,MED4,"Mediator of RNA polymerase II transcription subunit 4",1,0,Homo sapiens
Q4V3C1,MED8,"Mediator of RNA polymerase II transcription subunit 8",1,0,Arabidopsis thaliana
Q66J53,acadm.S,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",1,0,Xenopus laevis
Q9Y4F3,MARF1,"Meiosis regulator and mRNA stability factor 1",2,0,Homo sapiens
P23624,SPO13,"Meiosis-specific protein SPO13",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q10336,mcp6,"Meiotic coiled-coil protein 6",1,0,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
Q08550,MPC54,"Meiotic plaque component protein 54",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
O95072,REC8,"Meiotic recombination protein REC8 homolog",1,0,Homo sapiens
P34808,mei-1,"Meiotic spindle formation protein mei-1",1,0,Caenorhabditis elegans
P43358,MAGEA4,"Melanoma-associated antigen 4",1,0,Homo sapiens
C9JZJ5,MAGEA4,"Melanoma-associated antigen 4",1,0,Homo sapiens
O15479,MAGEB2,"Melanoma-associated antigen B2",2,0,Homo sapiens
Q9Y5V3,MAGED1,"Melanoma-associated antigen D1",2,0,Homo sapiens
