uniprotkb_ac,condensate_id,condensate_name
Q3TXX4,CE726F99,Postsynaptic density
Q99NF2,CE726F99,Postsynaptic density
Q9Z0H8,CE726F99,Postsynaptic density
Q3UHB8,CE726F99,Postsynaptic density
O08599,CE726F99,Postsynaptic density
Q9JM76,CE726F99,Postsynaptic density
Q9QZB1,CE726F99,Postsynaptic density
P50571,CE726F99,Postsynaptic density
Q04735,CE726F99,Postsynaptic density
P62908,CE726F99,Postsynaptic density
O35250,CE726F99,Postsynaptic density
Q9DCF9,CE726F99,Postsynaptic density
Q69Z38,CE726F99,Postsynaptic density
P16330,CE726F99,Postsynaptic density
Q64331,CE726F99,Postsynaptic density
Q8BKC5,CE726F99,Postsynaptic density
P63017,CE726F99,Postsynaptic density
Q8CBE3,CE726F99,Postsynaptic density
P43274,CE726F99,Postsynaptic density
P14869,CE726F99,Postsynaptic density
Q61285,CE726F99,Postsynaptic density
P97461,CE726F99,Postsynaptic density
Q9JJ69,CE726F99,Postsynaptic density
O35098,CE726F99,Postsynaptic density
Q9CR57,CE726F99,Postsynaptic density
Q8R313,CE726F99,Postsynaptic density
P42669,CE726F99,Postsynaptic density
P24369,CE726F99,Postsynaptic density
P20029,CE726F99,Postsynaptic density
P16858,CE726F99,Postsynaptic density
Q9EPK2,CE726F99,Postsynaptic density
Q8VDP6,CE726F99,Postsynaptic density
Q9WTR6,CE726F99,Postsynaptic density
Q8C8R3,CE726F99,Postsynaptic density
Q68FF6,CE726F99,Postsynaptic density
Q69ZH9,CE726F99,Postsynaptic density
P14115,CE726F99,Postsynaptic density
Q91YR1,CE726F99,Postsynaptic density
A2A8L5,CE726F99,Postsynaptic density
Q91ZU6,CE726F99,Postsynaptic density
Q8BI08,CE726F99,Postsynaptic density
P57780,CE726F99,Postsynaptic density
Q8BVE3,CE726F99,Postsynaptic density
Q4ACU6,CE726F99,Postsynaptic density
Q9JJK2,CE726F99,Postsynaptic density
P68372,CE726F99,Postsynaptic density
Q5SSL4,CE726F99,Postsynaptic density
Q02248,CE726F99,Postsynaptic density
O55143,CE726F99,Postsynaptic density
Q14CH0,CE726F99,Postsynaptic density
Q63912,CE726F99,Postsynaptic density
Q9DCZ4,CE726F99,Postsynaptic density
B2RXQ2,CE726F99,Postsynaptic density
O70228,CE726F99,Postsynaptic density
Q9QXZ0,CE726F99,Postsynaptic density
P27601,CE726F99,Postsynaptic density
Q6NZJ6,CE726F99,Postsynaptic density
Q78TU8,CE726F99,Postsynaptic density
P11531,CE726F99,Postsynaptic density
Q80TE7,CE726F99,Postsynaptic density
Q02053,CE726F99,Postsynaptic density
O09111,CE726F99,Postsynaptic density
Q9DCC4,CE726F99,Postsynaptic density
Q8K012,CE726F99,Postsynaptic density
P35438,CE726F99,Postsynaptic density
Q9JJA9,CE726F99,Postsynaptic density
Q9CXJ4,CE726F99,Postsynaptic density
Q80U19,CE726F99,Postsynaptic density
Q07409,CE726F99,Postsynaptic density
P20917,CE726F99,Postsynaptic density
Q9Z0H4,CE726F99,Postsynaptic density
Q60932,CE726F99,Postsynaptic density
Q9WVQ1,CE726F99,Postsynaptic density
Q8K0V2,CE726F99,Postsynaptic density
Q811P8,CE726F99,Postsynaptic density
P12970,CE726F99,Postsynaptic density
Q7TPH6,CE726F99,Postsynaptic density
Q9D1T0,CE726F99,Postsynaptic density
P63087,CE726F99,Postsynaptic density
Q9JKY5,CE726F99,Postsynaptic density
Q9DCU2,CE726F99,Postsynaptic density
Q9CR95,CE726F99,Postsynaptic density
Q8K377,CE726F99,Postsynaptic density
Q9Z2Y3,CE726F99,Postsynaptic density
P62331,CE726F99,Postsynaptic density
Q9DCX2,CE726F99,Postsynaptic density
P97797,CE726F99,Postsynaptic density
P05063,CE726F99,Postsynaptic density
Q9WTX5,CE726F99,Postsynaptic density
Q8BH57,CE726F99,Postsynaptic density
P60202,CE726F99,Postsynaptic density
Q5PR73,CE726F99,Postsynaptic density
Q3UVX5,CE726F99,Postsynaptic density
P17426,CE726F99,Postsynaptic density
Q8R307,CE726F99,Postsynaptic density
P46460,CE726F99,Postsynaptic density
O70251,CE726F99,Postsynaptic density
Q91VR8,CE726F99,Postsynaptic density
A0A140LIW3,CE726F99,Postsynaptic density
P17156,CE726F99,Postsynaptic density
Q6A0A9,CE726F99,Postsynaptic density
Q61553,CE726F99,Postsynaptic density
Q99PJ0,CE726F99,Postsynaptic density
Q60900,CE726F99,Postsynaptic density
P70175,CE726F99,Postsynaptic density
P47753,CE726F99,Postsynaptic density
Q91VR5,CE726F99,Postsynaptic density
P23819,CE726F99,Postsynaptic density
Q9WTI7,CE726F99,Postsynaptic density
B2RWC4,CE726F99,Postsynaptic density
O88643,CE726F99,Postsynaptic density
Q9QZN4,CE726F99,Postsynaptic density
P59017,CE726F99,Postsynaptic density
Q5SRX1,CE726F99,Postsynaptic density
P67778,CE726F99,Postsynaptic density
Q69ZU6,CE726F99,Postsynaptic density
P42932,CE726F99,Postsynaptic density
Q8R361,CE726F99,Postsynaptic density
Q9D8S3,CE726F99,Postsynaptic density
Q61879,CE726F99,Postsynaptic density
P15105,CE726F99,Postsynaptic density
